"","Date","Discharge.m3s","Site"
"451",2016-03-26,0.0356213996908945,"CCBP"
"452",2016-03-27,0.0322417341312966,"CCBP"
"453",2016-03-28,0.0450253116273517,"CCBP"
"454",2016-03-29,0.0502112330366755,"CCBP"
"455",2016-03-30,0.0385221990878813,"CCBP"
"456",2016-03-31,0.0357353224116175,"CCBP"
"457",2016-04-01,0.03446755574692,"CCBP"
"458",2016-04-02,0.0346989142238067,"CCBP"
"459",2016-04-03,0.041843119883922,"CCBP"
"460",2016-04-04,0.0389914044030302,"CCBP"
"461",2016-04-05,0.0420741646969301,"CCBP"
"462",2016-04-06,0.039126754847577,"CCBP"
"463",2016-04-07,0.0956455982090775,"CCBP"
"464",2016-04-08,0.117590589616099,"CCBP"
"465",2016-04-09,0.0746987121493724,"CCBP"
"466",2016-04-10,0.0554911819149913,"CCBP"
"467",2016-04-11,0.0462069193054986,"CCBP"
"468",2016-04-12,0.0462189819220887,"CCBP"
"469",2016-04-13,0.0395361847892817,"CCBP"
"470",2016-04-14,0.0343852772306395,"CCBP"
"471",2016-04-15,0.0310636215649403,"CCBP"
"472",2016-04-16,0.0280485230505761,"CCBP"
"473",2016-04-17,0.0265873960474331,"CCBP"
"474",2016-04-18,0.0247374244148495,"CCBP"
"475",2016-04-19,0.024748752161781,"CCBP"
"476",2016-04-20,NA,"CCBP"
"477",2016-04-21,NA,"CCBP"
"478",2016-04-22,NA,"CCBP"
"479",2016-04-23,NA,"CCBP"
"480",2016-04-24,NA,"CCBP"
"481",2016-04-25,NA,"CCBP"
"482",2016-04-26,NA,"CCBP"
"483",2016-04-27,NA,"CCBP"
"484",2016-04-28,NA,"CCBP"
"485",2016-04-29,NA,"CCBP"
"486",2016-04-30,NA,"CCBP"
"487",2016-05-01,NA,"CCBP"
"488",2016-05-02,NA,"CCBP"
"489",2016-05-03,NA,"CCBP"
"490",2016-05-04,NA,"CCBP"
"491",2016-05-05,NA,"CCBP"
"492",2016-05-06,NA,"CCBP"
"493",2016-05-07,NA,"CCBP"
"494",2016-05-08,NA,"CCBP"
"495",2016-05-09,NA,"CCBP"
"496",2016-05-10,NA,"CCBP"
"497",2016-05-11,NA,"CCBP"
"498",2016-05-12,NA,"CCBP"
"499",2016-05-13,NA,"CCBP"
"500",2016-05-14,NA,"CCBP"
"501",2016-05-15,NA,"CCBP"
"502",2016-05-16,NA,"CCBP"
"503",2016-05-17,NA,"CCBP"
"504",2016-05-18,NA,"CCBP"
"505",2016-05-19,NA,"CCBP"
"506",2016-05-20,NA,"CCBP"
"507",2016-05-21,NA,"CCBP"
"508",2016-05-22,NA,"CCBP"
"509",2016-05-23,NA,"CCBP"
"510",2016-05-24,NA,"CCBP"
"511",2016-05-25,NA,"CCBP"
"512",2016-05-26,0.00791525420659445,"CCBP"
"513",2016-05-27,0.00704671892663319,"CCBP"
"514",2016-05-28,0.00713858659577504,"CCBP"
"515",2016-05-29,0.00666988314283202,"CCBP"
"516",2016-05-30,0.0121650860983225,"CCBP"
"517",2016-05-31,0.0107566635886166,"CCBP"
"518",2016-06-01,0.00739633764759329,"CCBP"
"519",2016-06-02,0.00660477548345092,"CCBP"
"520",2016-06-03,0.00670574836689852,"CCBP"
"521",2016-06-04,0.00643916095552765,"CCBP"
"522",2016-06-05,0.0101812337605092,"CCBP"
"523",2016-06-06,0.0316406914070417,"CCBP"
"524",2016-06-07,0.0181112212075747,"CCBP"
"525",2016-06-08,0.0152792844746876,"CCBP"
"526",2016-06-09,0.0117076386977102,"CCBP"
"527",2016-06-10,0.00907039761520907,"CCBP"
"528",2016-06-11,0.00781316109500884,"CCBP"
"529",2016-06-12,0.00798260232225156,"CCBP"
"530",2016-06-13,0.00724119053139158,"CCBP"
"531",2016-06-14,0.00612304153680657,"CCBP"
"532",2016-06-15,0.00553270819355106,"CCBP"
"533",2016-06-16,0.00458548808917604,"CCBP"
"534",2016-06-17,0.0043136669719444,"CCBP"
"535",2016-06-18,0.00477803290153705,"CCBP"
"536",2016-06-19,0.00433666301516145,"CCBP"
"537",2016-06-20,0.00398702637055114,"CCBP"
"538",2016-06-21,0.00591411450815531,"CCBP"
"539",2016-06-22,0.00462388950974699,"CCBP"
"540",2016-06-23,0.00402483631066522,"CCBP"
"541",2016-06-24,0.0036441559038944,"CCBP"
"542",2016-06-25,0.00361493139223002,"CCBP"
"543",2016-06-26,0.00377779463984634,"CCBP"
"544",2016-06-27,0.00384933688965215,"CCBP"
"545",2016-06-28,0.00385094105634578,"CCBP"
"546",2016-06-29,0.00394292522921399,"CCBP"
"547",2016-06-30,0.00393905372076903,"CCBP"
"548",2016-07-01,0.00359051938064652,"CCBP"
"549",2016-07-02,0.00395059655150308,"CCBP"
"550",2016-07-03,0.0034683607426529,"CCBP"
"551",2016-07-04,0.00288629916396845,"CCBP"
"552",2016-07-05,0.00266579345728272,"CCBP"
"553",2016-07-06,0.0026039120549391,"CCBP"
"554",2016-07-07,0.00214643776885147,"CCBP"
"555",2016-07-08,0.00209470115252566,"CCBP"
"556",2016-07-09,0.00211578832699554,"CCBP"
"557",2016-07-10,0.00224718660667146,"CCBP"
"558",2016-07-11,0.00237866554277332,"CCBP"
"559",2016-07-12,0.00243870977097061,"CCBP"
"560",2016-07-13,0.00225560176044419,"CCBP"
"561",2016-07-14,0.00201483336719816,"CCBP"
"562",2016-07-15,0.0018529828058186,"CCBP"
"563",2016-07-16,0.00167332509795724,"CCBP"
"564",2016-07-17,0.00139162804946091,"CCBP"
"565",2016-07-18,0.00143027143930967,"CCBP"
"566",2016-07-19,0.00154705298224085,"CCBP"
"567",2016-07-20,0.00140519625266847,"CCBP"
"568",2016-07-21,0.00121246324198027,"CCBP"
"569",2016-07-22,0.00108199699211518,"CCBP"
"570",2016-07-23,0.000884854763475774,"CCBP"
"571",2016-07-24,0.000761620706469663,"CCBP"
"572",2016-07-25,0.000633627920333289,"CCBP"
"573",2016-07-26,0.000630392701470718,"CCBP"
"574",2016-07-27,0.000512222075648409,"CCBP"
"575",2016-07-28,0.000452670747831842,"CCBP"
"576",2016-07-29,0.000378646072472198,"CCBP"
"577",2016-07-30,0.000339043767337298,"CCBP"
"578",2016-07-31,0.000333254428320067,"CCBP"
"579",2016-08-01,0.000316442044424825,"CCBP"
"580",2016-08-02,0.000304585549812137,"CCBP"
"581",2016-08-03,0.000283050284087049,"CCBP"
"582",2016-08-04,0.000251486736070503,"CCBP"
"583",2016-08-05,0.000211050981200924,"CCBP"
"584",2016-08-06,0.000177408289760233,"CCBP"
"585",2016-08-07,0.000137635709948357,"CCBP"
"586",2016-08-08,0.000109728586574273,"CCBP"
"587",2016-08-09,8.17766540746681e-05,"CCBP"
"588",2016-08-10,0.00210234558933943,"CCBP"
"589",2016-08-11,0.00239192904392735,"CCBP"
"590",2016-08-12,0.00190527505530086,"CCBP"
"591",2016-08-13,0.00152939818678582,"CCBP"
"592",2016-08-14,0.00186480345313087,"CCBP"
"593",2016-08-15,0.00159808161438344,"CCBP"
"594",2016-08-16,0.00145160954488247,"CCBP"
"595",2016-08-17,0.0015073341733796,"CCBP"
"596",2016-08-18,0.00121197930342465,"CCBP"
"597",2016-08-19,0.00101023965850686,"CCBP"
"598",2016-08-20,0.0008455302749191,"CCBP"
"599",2016-08-21,0.000685705086013058,"CCBP"
"600",2016-08-22,0.00115426514975442,"CCBP"
"601",2016-08-23,0.00112673442303471,"CCBP"
"602",2016-08-24,0.000914670755597025,"CCBP"
"603",2016-08-25,0.000764918658107962,"CCBP"
"604",2016-08-26,0.000601454968209666,"CCBP"
"605",2016-08-27,0.000479448681242813,"CCBP"
"606",2016-08-28,0.000376844745626279,"CCBP"
"607",2016-08-29,0.000292334734894868,"CCBP"
"608",2016-08-30,0.000201291553662589,"CCBP"
"609",2016-08-31,0.000156634779168992,"CCBP"
"610",2016-09-01,0.000112999652737259,"CCBP"
"611",2016-09-02,7.69551921686767e-05,"CCBP"
"612",2016-09-03,5.1288525070611e-05,"CCBP"
"613",2016-09-04,3.1456006115297e-05,"CCBP"
"614",2016-09-05,1.76010245043998e-05,"CCBP"
"615",2016-09-06,2.10065180439476e-05,"CCBP"
"616",2016-09-07,1.86405962164723e-05,"CCBP"
"617",2016-09-08,1.61940179630603e-05,"CCBP"
"618",2016-09-09,1.45271184937027e-05,"CCBP"
"619",2016-09-10,5.64594981556613e-06,"CCBP"
"620",2016-09-11,4.47195072693254e-06,"CCBP"
"621",2016-09-12,0,"CCBP"
"622",2016-09-13,0,"CCBP"
"623",2016-09-14,0,"CCBP"
"624",2016-09-15,0,"CCBP"
"625",2016-09-16,0,"CCBP"
"626",2016-09-17,0,"CCBP"
"627",2016-09-18,0,"CCBP"
"628",2016-09-19,0,"CCBP"
"629",2016-09-20,0,"CCBP"
"630",2016-09-21,0,"CCBP"
"631",2016-09-22,0,"CCBP"
"632",2016-09-23,0,"CCBP"
"633",2016-09-24,4.81698099343936e-05,"CCBP"
"634",2016-09-25,3.75410853609627e-05,"CCBP"
"635",2016-09-26,2.15083802497757e-05,"CCBP"
"636",2016-09-27,2.15352657250879e-05,"CCBP"
"637",2016-09-28,1.47959732468249e-05,"CCBP"
"638",2016-09-29,4.74080548005473e-06,"CCBP"
"639",2016-09-30,0,"CCBP"
"640",2016-10-01,3.85627334228271e-05,"CCBP"
"641",2016-10-02,9.27190425267415e-05,"CCBP"
"642",2016-10-03,0.000104100560408915,"CCBP"
"643",2016-10-04,9.88399690728236e-05,"CCBP"
"644",2016-10-05,9.81947176653303e-05,"CCBP"
"645",2016-10-06,9.90550528753213e-05,"CCBP"
"646",2016-10-07,8.40439958259987e-05,"CCBP"
"647",2016-10-08,7.88461372656362e-05,"CCBP"
"648",2016-10-09,0.00191513306291534,"CCBP"
"649",2016-10-10,0.00210211258188673,"CCBP"
"650",2016-10-11,0.00142394439078619,"CCBP"
"651",2016-10-12,0.00131847267113636,"CCBP"
"652",2016-10-13,0.00132233521775621,"CCBP"
"653",2016-10-14,0.00127753505406095,"CCBP"
"654",2016-10-15,0.00119504145397796,"CCBP"
"655",2016-10-16,0.00130546906291035,"CCBP"
"656",2016-10-17,0.00124166086816934,"CCBP"
"657",2016-10-18,0.00125660919244294,"CCBP"
"658",2016-10-19,0.00134620951983346,"CCBP"
"659",2016-10-20,0.00116946440513093,"CCBP"
"660",2016-10-21,0.00295399679080461,"CCBP"
"661",2016-10-22,0.008170361520007,"CCBP"
"662",2016-10-23,0.00470823820762653,"CCBP"
"663",2016-10-24,0.00335010049857955,"CCBP"
"664",2016-10-25,0.00306325936247348,"CCBP"
"665",2016-10-26,0.00281640588998178,"CCBP"
"666",2016-10-27,0.00308198957694099,"CCBP"
"667",2016-10-28,0.0157798472158756,"CCBP"
"668",2016-10-29,0.00998496979072995,"CCBP"
"669",2016-10-30,0.00822881950516086,"CCBP"
"670",2016-10-31,0.00775766051213932,"CCBP"
"671",2016-11-01,0.00684016678163451,"CCBP"
"672",2016-11-02,0.00657298788980677,"CCBP"
"673",2016-11-03,0.00654728537540829,"CCBP"
"674",2016-11-04,0.00645561486641873,"CCBP"
"675",2016-11-05,0.00618838220364037,"CCBP"
"676",2016-11-06,0.00604096018067836,"CCBP"
"677",2016-11-07,0.00577722262969059,"CCBP"
"678",2016-11-08,0.00577491047881374,"CCBP"
"679",2016-11-09,0.00578104932901003,"CCBP"
"680",2016-11-10,0.00609864744887328,"CCBP"
"681",2016-11-11,0.00606748718298642,"CCBP"
"682",2016-11-12,0.00589453292030291,"CCBP"
"683",2016-11-13,0.00569970284254036,"CCBP"
"684",2016-11-14,0.00560559471712249,"CCBP"
"685",2016-11-15,0.0122442458994668,"CCBP"
"686",2016-11-16,0.0400252136615608,"CCBP"
"687",2016-11-17,0.0328887868656358,"CCBP"
"688",2016-11-18,0.0279105557530989,"CCBP"
"689",2016-11-19,0.0263823853363523,"CCBP"
"690",2016-11-20,0.0268272861818189,"CCBP"
"691",2016-11-21,0.0245338565576104,"CCBP"
"692",2016-11-22,0.0213752702615049,"CCBP"
"693",2016-11-23,0.019668472746784,"CCBP"
"694",2016-11-24,0.0207964707871584,"CCBP"
"695",2016-11-25,0.0219565521614053,"CCBP"
"696",2016-11-26,0.0206702703660428,"CCBP"
"697",2016-11-27,0.0194373920864754,"CCBP"
"698",2016-11-28,0.0188322627699731,"CCBP"
"699",2016-11-29,0.021333857667699,"CCBP"
"700",2016-11-30,0.0332558363364233,"CCBP"
"701",2016-12-01,0.0632957486197253,"CCBP"
"702",2016-12-02,0.0472496097327073,"CCBP"
"703",2016-12-03,0.0412559142176278,"CCBP"
"704",2016-12-04,0.0372566639176347,"CCBP"
"705",2016-12-05,0.035665617335958,"CCBP"
"706",2016-12-06,0.0342440926379499,"CCBP"
"707",2016-12-07,0.0347912658315042,"CCBP"
"708",2016-12-08,0.0346255796089801,"CCBP"
"709",2016-12-09,0.0321802560110827,"CCBP"
"710",2016-12-10,0.0314884479221737,"CCBP"
"711",2016-12-11,0.0290179684812092,"CCBP"
"712",2016-12-12,0.0353757739884421,"CCBP"
"713",2016-12-13,0.0381348241977578,"CCBP"
"714",2016-12-14,0.0361178489543598,"CCBP"
"715",2016-12-15,0.0334651128762537,"CCBP"
"716",2016-12-16,0.0275376900578188,"CCBP"
"717",2016-12-17,0.0258842691734177,"CCBP"
"718",2016-12-18,0.0334916129930864,"CCBP"
"719",2016-12-19,0.0398176846776258,"CCBP"
"720",2016-12-20,0.033639169443425,"CCBP"
"721",2016-12-21,0.0317213657566286,"CCBP"
"722",2016-12-22,0.0312955715222839,"CCBP"
"723",2016-12-23,0.0305356177152836,"CCBP"
"724",2016-12-24,0.037079210818749,"CCBP"
"725",2016-12-25,0.042309663537015,"CCBP"
"726",2016-12-26,0.0362683717688078,"CCBP"
"727",2016-12-27,0.0448768679563278,"CCBP"
"728",2016-12-28,0.0436451457521989,"CCBP"
"729",2016-12-29,0.0504501732176003,"CCBP"
"730",2016-12-30,0.0823750709841675,"CCBP"
"731",2016-12-31,0.0672597968707096,"CCBP"
"732",2017-01-01,0.0683392935136208,"CCBP"
"733",2017-01-02,0.0597655154365539,"CCBP"
"734",2017-01-03,0.0748984533072919,"CCBP"
"735",2017-01-04,0.125553377343045,"CCBP"
"736",2017-01-05,0.0886449968344298,"CCBP"
"737",2017-01-06,0.0707984183221784,"CCBP"
"738",2017-01-07,0.058647975846076,"CCBP"
"739",2017-01-08,0.0537763277195018,"CCBP"
"740",2017-01-09,0.0488338811746054,"CCBP"
"741",2017-01-10,0.0448234644405326,"CCBP"
"742",2017-01-11,0.0659016770853128,"CCBP"
"743",2017-01-12,0.0802235697841323,"CCBP"
"744",2017-01-13,0.0712061813644138,"CCBP"
"745",2017-01-14,0.0565222309313898,"CCBP"
"746",2017-01-15,0.0489996749390307,"CCBP"
"747",2017-01-16,0.0437337065078773,"CCBP"
"748",2017-01-17,0.0424091487574953,"CCBP"
"749",2017-01-18,0.0610515373389884,"CCBP"
"750",2017-01-19,0.0630804945425506,"CCBP"
"751",2017-01-20,0.0567346261863563,"CCBP"
"752",2017-01-21,0.0489494887184479,"CCBP"
"753",2017-01-22,0.0462788648374341,"CCBP"
"754",2017-01-23,0.0521291442653731,"CCBP"
"755",2017-01-24,0.166462316578118,"CCBP"
"756",2017-01-25,0.144043414897769,"CCBP"
"757",2017-01-26,0.102195276391789,"CCBP"
"758",2017-01-27,0.0836595335290339,"CCBP"
"759",2017-01-28,0.0704202293027866,"CCBP"
"760",2017-01-29,0.0624818446255985,"CCBP"
"761",2017-01-30,0.0562067746877264,"CCBP"
"762",2017-01-31,0.0504631409785259,"CCBP"
"763",2017-02-01,0.047783555272408,"CCBP"
"764",2017-02-02,0.0468138857961473,"CCBP"
"765",2017-02-03,0.0441809015805706,"CCBP"
"766",2017-02-04,0.0419825658825414,"CCBP"
"767",2017-02-05,0.0397609294392417,"CCBP"
"768",2017-02-06,0.0396766882832634,"CCBP"
"769",2017-02-07,0.0388522003736886,"CCBP"
"770",2017-02-08,0.0451908992697996,"CCBP"
"771",2017-02-09,0.0495696470156498,"CCBP"
"772",2017-02-10,0.0465763974308893,"CCBP"
"773",2017-02-11,0.0432470794047261,"CCBP"
"774",2017-02-12,0.042098173426384,"CCBP"
"775",2017-02-13,0.0493527708481312,"CCBP"
"776",2017-02-14,0.0480873611434361,"CCBP"
"777",2017-02-15,0.045975058966406,"CCBP"
"778",2017-02-16,0.0510564138004155,"CCBP"
"779",2017-02-17,0.0479439719417709,"CCBP"
"780",2017-02-18,0.0470567512564677,"CCBP"
"781",2017-02-19,0.0563582295319853,"CCBP"
"782",2017-02-20,0.0680677502129673,"CCBP"
"783",2017-02-21,0.0659115350929273,"CCBP"
"784",2017-02-22,0.07069177260344,"CCBP"
"785",2017-02-23,0.0906425876501278,"CCBP"
"786",2017-02-24,0.130078202838092,"CCBP"
"787",2017-02-25,0.119521172865493,"CCBP"
"788",2017-02-26,0.0979115239920416,"CCBP"
"789",2017-02-27,0.0757991167302513,"CCBP"
"790",2017-02-28,0.0658219168418866,"CCBP"
"791",2017-03-01,0.0602888860226318,"CCBP"
"792",2017-03-02,0.0558751871588757,"CCBP"
"793",2017-03-03,0.0507069026213567,"CCBP"
"794",2017-03-04,0.0473856502377872,"CCBP"
"795",2017-03-05,0.0423195305064546,"CCBP"
"796",2017-03-06,0.0409214857902191,"CCBP"
"797",2017-03-07,0.0417253615020545,"CCBP"
"798",2017-03-08,0.0460135948143535,"CCBP"
"799",2017-03-09,0.0447526660222104,"CCBP"
"800",2017-03-10,0.0442687274665905,"CCBP"
"801",2017-03-11,0.0407978126037829,"CCBP"
"802",2017-03-12,NA,"CCBP"
"803",2017-03-13,NA,"CCBP"
"804",2017-03-14,NA,"CCBP"
"805",2017-03-15,NA,"CCBP"
"806",2017-03-16,NA,"CCBP"
"807",2017-03-17,NA,"CCBP"
"808",2017-03-18,NA,"CCBP"
"809",2017-03-19,NA,"CCBP"
"810",2017-03-20,NA,"CCBP"
"811",2017-03-21,0.0616394330658156,"CCBP"
"812",2017-03-22,0.0630697403524257,"CCBP"
"813",2017-03-23,NA,"CCBP"
"814",2017-03-24,NA,"CCBP"
"815",2017-03-25,NA,"CCBP"
"816",2017-03-26,NA,"CCBP"
"817",2017-03-27,NA,"CCBP"
"818",2017-03-28,NA,"CCBP"
"819",2017-03-29,0.142185628553694,"CCBP"
"820",2017-03-30,0.098405320555276,"CCBP"
"821",2017-03-31,0.0813895032301722,"CCBP"
"822",2017-04-01,NA,"CCBP"
"823",2017-04-02,NA,"CCBP"
"824",2017-04-03,NA,"CCBP"
"825",2017-04-04,0.170883184901958,"CCBP"
"826",2017-04-05,0.174131846502184,"CCBP"
"827",2017-04-06,0.186293043168412,"CCBP"
"828",2017-04-07,0.210291018432099,"CCBP"
"829",2017-04-08,0.129250130198475,"CCBP"
"830",2017-04-09,0.100721952344679,"CCBP"
"831",2017-04-10,0.0841099925927651,"CCBP"
"832",2017-04-11,0.0695473475376498,"CCBP"
"833",2017-04-12,0.0610112091260201,"CCBP"
"834",2017-04-13,0.0618473474082301,"CCBP"
"835",2017-04-14,0.0541652709290185,"CCBP"
"836",2017-04-15,0.0482585320029239,"CCBP"
"837",2017-04-16,0.0443870235579643,"CCBP"
"838",2017-04-17,0.0411159573949775,"CCBP"
"839",2017-04-18,0.0382920863046841,"CCBP"
"840",2017-04-19,0.0363814251924956,"CCBP"
"841",2017-04-20,0.0339420163991669,"CCBP"
"842",2017-04-21,0.0445438554972855,"CCBP"
"843",2017-04-22,0.0661597776483101,"CCBP"
"844",2017-04-23,0.05223220525407,"CCBP"
"845",2017-04-24,0.0435078685152547,"CCBP"
"846",2017-04-25,0.0526560995814926,"CCBP"
"847",2017-04-26,0.165024839831425,"CCBP"
"848",2017-04-27,0.117347034095245,"CCBP"
"849",2017-04-28,0.0813321475495061,"CCBP"
"850",2017-04-29,0.0629523404435623,"CCBP"
"851",2017-04-30,0.0544911487589885,"CCBP"
"852",2017-05-01,0.050302724309163,"CCBP"
"853",2017-05-02,0.0641819028478412,"CCBP"
"854",2017-05-03,0.0565616629618477,"CCBP"
"855",2017-05-04,0.0451084504788422,"CCBP"
"856",2017-05-05,0.0714194728018907,"CCBP"
"857",2017-05-06,0.118289818096194,"CCBP"
"858",2017-05-07,0.0776766190895546,"CCBP"
"859",2017-05-08,0.0603507226158499,"CCBP"
"860",2017-05-09,0.0458137461145327,"CCBP"
"861",2017-05-10,0.0427613484840854,"CCBP"
"862",2017-05-11,0.0403291091508399,"CCBP"
"863",2017-05-12,0.0377669233535854,"CCBP"
"864",2017-05-13,0.0368546095579907,"CCBP"
"865",2017-05-14,0.109015225295988,"CCBP"
"866",2017-05-15,0.103852317853532,"CCBP"
"867",2017-05-16,0.065943797663302,"CCBP"
"868",2017-05-17,0.0507418537392626,"CCBP"
"869",2017-05-18,0.0425301333964003,"CCBP"
"870",2017-05-19,0.0390995467465611,"CCBP"
"871",2017-05-20,0.0350756872748322,"CCBP"
"872",2017-05-21,0.0308268859929911,"CCBP"
"873",2017-05-22,0.0306207640155974,"CCBP"
"874",2017-05-23,0.0315868487618165,"CCBP"
"875",2017-05-24,0.0304881290040571,"CCBP"
"876",2017-05-25,0.0339375354866149,"CCBP"
"877",2017-05-26,0.129284185133871,"CCBP"
"878",2017-05-27,0.074418995664224,"CCBP"
"879",2017-05-28,0.0508619421956572,"CCBP"
"880",2017-05-29,0.0435992791313162,"CCBP"
"881",2017-05-30,0.0404554708848073,"CCBP"
"882",2017-05-31,0.0370974750183111,"CCBP"
"883",2017-06-01,0.0348086248867308,"CCBP"
"884",2017-06-02,0.030204039148258,"CCBP"
"885",2017-06-03,0.0276732197388677,"CCBP"
"886",2017-06-04,0.0251764552648729,"CCBP"
"887",2017-06-05,0.0316191113321911,"CCBP"
"888",2017-06-06,0.106476340244004,"CCBP"
"889",2017-06-07,0.132242483600725,"CCBP"
"890",2017-06-08,0.0725988489855868,"CCBP"
"891",2017-06-09,0.0503349868795376,"CCBP"
"892",2017-06-10,0.0399007339108652,"CCBP"
"893",2017-06-11,0.0305705777950146,"CCBP"
"894",2017-06-12,0.0267017578975862,"CCBP"
"895",2017-06-13,0.0241010362523841,"CCBP"
"896",2017-06-14,0.0211534919756544,"CCBP"
"897",2017-06-15,0.0172084965648414,"CCBP"
"898",2017-06-16,0.0216490809039097,"CCBP"
"899",2017-06-17,0.0447204034518358,"CCBP"
"900",2017-06-18,0.0341436574640086,"CCBP"
"901",2017-06-19,0.0799003065897339,"CCBP"
"902",2017-06-20,0.082865515824813,"CCBP"
"903",2017-06-21,0.0725101269170564,"CCBP"
"904",2017-06-22,0.0642025150455806,"CCBP"
"905",2017-06-23,0.078925001326552,"CCBP"
"906",2017-06-24,0.0930111980251343,"CCBP"
"907",2017-06-25,0.0751502805927164,"CCBP"
"908",2017-06-26,0.0687882809513348,"CCBP"
"909",2017-06-27,0.0760724523959255,"CCBP"
"910",2017-06-28,0.0904257114826092,"CCBP"
"911",2017-06-29,0.0719132693651252,"CCBP"
"912",2017-06-30,0.0762991865710586,"CCBP"
"913",2017-07-01,0.10554341425067,"CCBP"
"914",2017-07-02,0.0844571359632964,"CCBP"
"915",2017-07-03,0.0750015142959888,"CCBP"
"916",2017-07-04,0.0676348940604406,"CCBP"
"917",2017-07-05,0.0634407599117343,"CCBP"
"918",2017-07-06,0.0601437044559458,"CCBP"
"919",2017-07-07,0.0592896425235276,"CCBP"
"920",2017-07-08,0.0581559716478624,"CCBP"
"921",2017-07-09,0.0586748613213882,"CCBP"
"922",2017-07-10,0.0548033528764286,"CCBP"
"923",2017-07-11,0.0557819841777934,"CCBP"
