"","Date","Discharge.m3s","Site"
"924",2017-07-12,0.0607190536276273,"CCBP"
"925",2017-07-13,0.0613194959096002,"CCBP"
"926",2017-07-14,0.0571092304757066,"CCBP"
"927",2017-07-15,0.0581613487429248,"CCBP"
"928",2017-07-16,0.0549664580933227,"CCBP"
"929",2017-07-17,0.051603085131764,"CCBP"
"930",2017-07-18,0.0520610343945822,"CCBP"
"931",2017-07-19,0.0513189952759649,"CCBP"
"932",2017-07-20,0.047909020823865,"CCBP"
"933",2017-07-21,0.0416285737909305,"CCBP"
"934",2017-07-22,0.0363177962342567,"CCBP"
"935",2017-07-23,0.0334437389233804,"CCBP"
"936",2017-07-24,0.0445895608053163,"CCBP"
"937",2017-07-25,0.0641236509846647,"CCBP"
"938",2017-07-26,0.0518127918391993,"CCBP"
"939",2017-07-27,0.0443099518620692,"CCBP"
"940",2017-07-28,0.0388100797956995,"CCBP"
"941",2017-07-29,0.0340576239430095,"CCBP"
"942",2017-07-30,0.0278918882714071,"CCBP"
"943",2017-07-31,0.0250008034928331,"CCBP"
"944",2017-08-01,0.0248430753710014,"CCBP"
"945",2017-08-02,0.0247086479944403,"CCBP"
"946",2017-08-03,0.0251585316146648,"CCBP"
"947",2017-08-04,0.0238527936970013,"CCBP"
"948",2017-08-05,0.0226447396729722,"CCBP"
"949",2017-08-06,0.0199821814345521,"CCBP"
"950",2017-08-07,0.0183125934176632,"CCBP"
"951",2017-08-08,0.0192992903616217,"CCBP"
"952",2017-08-09,0.0193432033046316,"CCBP"
"953",2017-08-10,0.0183672605507981,"CCBP"
"954",2017-08-11,0.0181620347559148,"CCBP"
"955",2017-08-12,0.017482728413026,"CCBP"
"956",2017-08-13,0.0167048419939925,"CCBP"
"957",2017-08-14,0.0166609290509825,"CCBP"
"958",2017-08-15,0.0166519672258785,"CCBP"
"959",2017-08-16,0.0163633964575273,"CCBP"
"960",2017-08-17,NA,"CCBP"
"961",2017-08-18,0.017163687439321,"CCBP"
"962",2017-08-19,0.0230659454528637,"CCBP"
"963",2017-08-20,0.0298876867220842,"CCBP"
"964",2017-08-21,0.0256881754783155,"CCBP"
"965",2017-08-22,0.02153974663764,"CCBP"
"966",2017-08-23,0.0260179706421454,"CCBP"
"967",2017-08-24,0.0216490809039097,"CCBP"
"968",2017-08-25,NA,"CCBP"
"969",2017-08-26,NA,"CCBP"
"970",2017-08-27,NA,"CCBP"
"971",2017-08-28,NA,"CCBP"
"972",2017-08-29,NA,"CCBP"
"973",2017-08-30,NA,"CCBP"
"974",2017-08-31,NA,"CCBP"
"975",2017-09-01,NA,"CCBP"
"976",2017-09-02,NA,"CCBP"
"977",2017-09-03,NA,"CCBP"
"978",2017-09-04,NA,"CCBP"
"979",2017-09-05,NA,"CCBP"
"980",2017-09-06,0.0190815180115927,"CCBP"
"981",2017-09-07,NA,"CCBP"
"982",2017-09-08,NA,"CCBP"
"983",2017-09-09,NA,"CCBP"
"984",2017-09-10,NA,"CCBP"
"985",2017-09-11,NA,"CCBP"
"986",2017-09-12,NA,"CCBP"
"987",2017-09-13,NA,"CCBP"
"988",2017-09-14,NA,"CCBP"
"989",2017-09-15,NA,"CCBP"
"990",2017-09-16,0.0230910385631551,"CCBP"
"991",2017-09-17,NA,"CCBP"
"992",2017-09-18,NA,"CCBP"
"993",2017-09-19,NA,"CCBP"
"994",2017-09-20,NA,"CCBP"
"995",2017-09-21,NA,"CCBP"
"996",2017-09-22,NA,"CCBP"
"997",2017-09-23,NA,"CCBP"
"998",2017-09-24,NA,"CCBP"
"999",2017-09-25,NA,"CCBP"
"1000",2017-09-26,NA,"CCBP"
"1001",2017-09-27,NA,"CCBP"
"1002",2017-09-28,NA,"CCBP"
"1003",2017-09-29,NA,"CCBP"
"1004",2017-09-30,NA,"CCBP"
"1005",2017-10-01,NA,"CCBP"
"1006",2017-10-02,NA,"CCBP"
"1007",2017-10-03,NA,"CCBP"
"1008",2017-10-04,NA,"CCBP"
"1009",2017-10-05,NA,"CCBP"
"1010",2017-10-06,NA,"CCBP"
"1011",2017-10-07,NA,"CCBP"
"1012",2017-10-08,NA,"CCBP"
"1013",2017-10-09,NA,"CCBP"
"1014",2017-10-10,NA,"CCBP"
"1015",2017-10-11,NA,"CCBP"
"1016",2017-10-12,NA,"CCBP"
"1017",2017-10-13,NA,"CCBP"
"1018",2017-10-14,NA,"CCBP"
"1019",2017-10-15,NA,"CCBP"
"1020",2017-10-16,NA,"CCBP"
"1021",2017-10-17,NA,"CCBP"
"1022",2017-10-18,NA,"CCBP"
"1023",2017-10-19,NA,"CCBP"
"1024",2017-10-20,NA,"CCBP"
"1025",2017-10-21,NA,"CCBP"
"1026",2017-10-22,NA,"CCBP"
"1027",2017-10-23,NA,"CCBP"
"1028",2017-10-24,NA,"CCBP"
"1029",2017-10-25,NA,"CCBP"
"1030",2017-10-26,NA,"CCBP"
"1031",2017-10-27,NA,"CCBP"
"1032",2017-10-28,NA,"CCBP"
"1033",2017-10-29,NA,"CCBP"
"1034",2017-10-30,NA,"CCBP"
"1035",2017-10-31,NA,"CCBP"
"1036",2017-11-01,NA,"CCBP"
"1037",2017-11-02,NA,"CCBP"
"1038",2017-11-03,NA,"CCBP"
"1039",2017-11-04,NA,"CCBP"
"1040",2017-11-05,NA,"CCBP"
"1041",2017-11-06,NA,"CCBP"
"1042",2017-11-07,NA,"CCBP"
"1043",2017-11-08,NA,"CCBP"
"1044",2017-11-09,NA,"CCBP"
"1045",2017-11-10,NA,"CCBP"
"1046",2017-11-11,NA,"CCBP"
"1047",2017-11-12,NA,"CCBP"
"1048",2017-11-13,NA,"CCBP"
"1049",2017-11-14,NA,"CCBP"
"1050",2017-11-15,NA,"CCBP"
"1051",2017-11-16,NA,"CCBP"
"1052",2017-11-17,NA,"CCBP"
"1053",2017-11-18,NA,"CCBP"
"1054",2017-11-19,NA,"CCBP"
"1055",2017-11-20,NA,"CCBP"
"1056",2017-11-21,NA,"CCBP"
"1057",2017-11-22,NA,"CCBP"
"1058",2017-11-23,NA,"CCBP"
"1059",2017-11-24,NA,"CCBP"
"1060",2017-11-25,NA,"CCBP"
"1061",2017-11-26,NA,"CCBP"
"1062",2017-11-27,NA,"CCBP"
"1063",2017-11-28,NA,"CCBP"
"1064",2017-11-29,NA,"CCBP"
"1065",2017-11-30,NA,"CCBP"
"1066",2017-12-01,NA,"CCBP"
"1067",2017-12-02,NA,"CCBP"
"1068",2017-12-03,NA,"CCBP"
"1069",2017-12-04,NA,"CCBP"
"1070",2017-12-05,NA,"CCBP"
"1071",2017-12-06,NA,"CCBP"
"1072",2017-12-07,NA,"CCBP"
"1073",2017-12-08,NA,"CCBP"
"1074",2017-12-09,NA,"CCBP"
"1075",2017-12-10,NA,"CCBP"
"1076",2017-12-11,NA,"CCBP"
"1077",2017-12-12,NA,"CCBP"
"1078",2017-12-13,NA,"CCBP"
"1079",2017-12-14,0.0309971606699685,"CCBP"
"1080",2017-12-15,0.0274590321188803,"CCBP"
"1081",2017-12-16,0.0263916787489852,"CCBP"
"1082",2017-12-17,0.0253404566642774,"CCBP"
"1083",2017-12-18,0.0242202285262683,"CCBP"
"1084",2017-12-19,0.0257428426114503,"CCBP"
"1085",2017-12-20,0.0293643161360063,"CCBP"
"1086",2017-12-21,0.027544169457369,"CCBP"
"1087",2017-12-22,0.0252051331052059,"CCBP"
"1088",2017-12-23,0.0271292369550505,"CCBP"
"1089",2017-12-24,0.0357048073971381,"CCBP"
"1090",2017-12-25,0.0342243138899452,"CCBP"
"1091",2017-12-26,0.0317696699939396,"CCBP"
"1092",2017-12-27,0.028835568454866,"CCBP"
"1093",2017-12-28,0.0269607546430939,"CCBP"
"1094",2017-12-29,0.0256863831132947,"CCBP"
"1095",2017-12-30,0.0246763854240656,"CCBP"
"1096",2017-12-31,0.0239997676287081,"CCBP"
"1097",2018-01-01,0.0230677378178845,"CCBP"
"1098",2018-01-02,0.0222002331478102,"CCBP"
"1099",2018-01-03,0.0215827633981395,"CCBP"
"1100",2018-01-04,0.0222683430186011,"CCBP"
"1101",2018-01-05,0.0257087876760548,"CCBP"
"1102",2018-01-06,0.0266981731675445,"CCBP"
"1103",2018-01-07,0.0228723700306157,"CCBP"
"1104",2018-01-08,0.0218292135885015,"CCBP"
"1105",2018-01-09,0.0220783523263948,"CCBP"
"1106",2018-01-10,0.0216132336034934,"CCBP"
"1107",2018-01-11,0.0246853472491697,"CCBP"
"1108",2018-01-12,0.0551161205725607,"CCBP"
"1109",2018-01-13,0.179265179921797,"CCBP"
"1110",2018-01-14,0.104943868151208,"CCBP"
"1111",2018-01-15,0.0638288069387407,"CCBP"
"1112",2018-01-16,0.0506755362334924,"CCBP"
"1113",2018-01-17,0.047218064108341,"CCBP"
"1114",2018-01-18,0.0446827637863987,"CCBP"
"1115",2018-01-19,0.0409662949157395,"CCBP"
"1116",2018-01-20,0.0391129894842172,"CCBP"
"1117",2018-01-21,0.038848615643647,"CCBP"
"1118",2018-01-22,0.0397268745038462,"CCBP"
"1119",2018-01-23,0.0715064025054002,"CCBP"
"1120",2018-01-24,0.0830465446919153,"CCBP"
"1121",2018-01-25,0.057008858034541,"CCBP"
"1122",2018-01-26,0.0429638857314374,"CCBP"
"1123",2018-01-27,0.0414735342166301,"CCBP"
"1124",2018-01-28,0.0572938440728505,"CCBP"
"1125",2018-01-29,0.0499774100578851,"CCBP"
"1126",2018-01-30,0.0404707059874843,"CCBP"
"1127",2018-01-31,0.0341364880039253,"CCBP"
"1128",2018-02-01,0.0320618254923324,"CCBP"
"1129",2018-02-02,0.0425749425219207,"CCBP"
"1130",2018-02-03,0.0318700424351052,"CCBP"
"1131",2018-02-04,0.0286688785079302,"CCBP"
"1132",2018-02-05,0.0586730689563674,"CCBP"
"1133",2018-02-06,0.0396542837205032,"CCBP"
"1134",2018-02-07,0.0340155033650203,"CCBP"
"1135",2018-02-08,0.044481122721557,"CCBP"
"1136",2018-02-09,0.0355766532981499,"CCBP"
"1137",2018-02-10,0.0342063902397371,"CCBP"
"1138",2018-02-11,0.106803446860303,"CCBP"
"1139",2018-02-12,0.0976184723111384,"CCBP"
"1140",2018-02-13,0.0634031202462972,"CCBP"
"1141",2018-02-14,0.0531463114146854,"CCBP"
"1142",2018-02-15,0.0519642466834582,"CCBP"
"1143",2018-02-16,0.0548257574391887,"CCBP"
"1144",2018-02-17,0.0448987437714068,"CCBP"
"1145",2018-02-18,0.0400629429452489,"CCBP"
"1146",2018-02-19,0.0423123610463713,"CCBP"
"1147",2018-02-20,0.0731930179899868,"CCBP"
"1148",2018-02-21,0.0653084042634232,"CCBP"
"1149",2018-02-22,0.0557559948849915,"CCBP"
"1150",2018-02-23,0.0486519561249927,"CCBP"
"1151",2018-02-24,0.0462833457499861,"CCBP"
"1152",2018-02-25,0.0528012811481786,"CCBP"
"1153",2018-02-26,0.0614243492633179,"CCBP"
"1154",2018-02-27,0.0484538997901927,"CCBP"
"1155",2018-02-28,0.0416697981864093,"CCBP"
"1156",2018-03-01,0.0394929708686299,"CCBP"
"1157",2018-03-02,0.0719598708556663,"CCBP"
"1158",2018-03-03,0.0881512002711954,"CCBP"
"1159",2018-03-04,0.0671455784097582,"CCBP"
"1160",2018-03-05,0.0549673542758331,"CCBP"
"1161",2018-03-06,0.0455359295363064,"CCBP"
"1162",2018-03-07,0.04587379034273,"CCBP"
"1163",2018-03-08,0.0867719753876786,"CCBP"
"1164",2018-03-09,0.078432100945828,"CCBP"
"1165",2018-03-10,0.0656175872295137,"CCBP"
"1166",2018-03-11,0.0621744540245288,"CCBP"
"1167",2018-03-12,0.0600460205623114,"CCBP"
"1168",2018-03-13,0.0619988022524889,"CCBP"
"1169",2018-03-14,0.0697946939105222,"CCBP"
"1170",2018-03-15,0.0706182856375866,"CCBP"
"1171",2018-03-16,0.0627587650213144,"CCBP"
"1172",2018-03-17,0.0504129547579431,"CCBP"
"1173",2018-03-18,0.042808846157137,"CCBP"
"1174",2018-03-19,0.0392303893930805,"CCBP"
"1175",2018-03-20,0.0371118139384776,"CCBP"
"1176",2018-03-21,0.0354467068341408,"CCBP"
"1177",2018-03-22,0.0347602310311688,"CCBP"
"1178",2018-03-23,0.0360113018156974,"CCBP"
"1179",2018-03-24,0.0373555755813084,"CCBP"
"1180",2018-03-25,0.0419700193273957,"CCBP"
"1181",2018-03-26,0.0392151542904036,"CCBP"
"1182",2018-03-27,0.0382365229890388,"CCBP"
"1183",2018-03-28,0.0399213461086046,"CCBP"
"1184",2018-03-29,0.0408524797369178,"CCBP"
"1185",2018-03-30,0.0422164695177577,"CCBP"
"1186",2018-03-31,0.0402000588693412,"CCBP"
"1187",2018-04-01,0.0370670048129573,"CCBP"
"1188",2018-04-02,0.0335010946040465,"CCBP"
"1189",2018-04-03,0.0336211830604411,"CCBP"
"1190",2018-04-04,0.056109090794092,"CCBP"
"1191",2018-04-05,0.0475729523824623,"CCBP"
"1192",2018-04-06,0.0389059713243131,"CCBP"
"1193",2018-04-07,0.0536087415900556,"CCBP"
"1194",2018-04-08,0.0448736506611154,"CCBP"
"1195",2018-04-09,0.0355309479901191,"CCBP"
"1196",2018-04-10,0.0393235923741629,"CCBP"
"1197",2018-04-11,0.0407996049688037,"CCBP"
"1198",2018-04-12,0.0355829265757227,"CCBP"
"1199",2018-04-13,0.0341678543917896,"CCBP"
"1200",2018-04-14,0.0303787947377874,"CCBP"
"1201",2018-04-15,0.0275567160125147,"CCBP"
"1202",2018-04-16,0.155143531471674,"CCBP"
"1203",2018-04-17,0.156999525450728,"CCBP"
"1204",2018-04-18,0.0771433904958623,"CCBP"
"1205",2018-04-19,0.0611008273770608,"CCBP"
"1206",2018-04-20,0.0499505245825729,"CCBP"
"1207",2018-04-21,0.0390565299860615,"CCBP"
"1208",2018-04-22,0.0349197515180213,"CCBP"
"1209",2018-04-23,0.0324095443063704,"CCBP"
"1210",2018-04-24,0.0302909688517675,"CCBP"
"1211",2018-04-25,0.0465324844878794,"CCBP"
"1212",2018-04-26,0.0936824387254294,"CCBP"
"1213",2018-04-27,0.0610156900385721,"CCBP"
"1214",2018-04-28,0.0585001057318588,"CCBP"
"1215",2018-04-29,0.046676769872055,"CCBP"
"1216",2018-04-30,0.0421519443770084,"CCBP"
"1217",2018-05-01,0.0372130825621536,"CCBP"
"1218",2018-05-02,0.0342386528101117,"CCBP"
"1219",2018-05-03,0.0330198445959578,"CCBP"
"1220",2018-05-04,0.0335270838968483,"CCBP"
"1221",2018-05-05,0.0296967998473674,"CCBP"
"1222",2018-05-06,0.0287853822342832,"CCBP"
"1223",2018-05-07,0.0341418650989877,"CCBP"
"1224",2018-05-08,0.0289502798161981,"CCBP"
"1225",2018-05-09,0.0260842881479155,"CCBP"
"1226",2018-05-10,0.024745391477367,"CCBP"
"1227",2018-05-11,0.023236220129841,"CCBP"
"1228",2018-05-12,0.0210477424394264,"CCBP"
"1229",2018-05-13,0.0213363132077775,"CCBP"
"1230",2018-05-14,0.0208344510019494,"CCBP"
"1231",2018-05-15,0.0241583919330502,"CCBP"
"1232",2018-05-16,0.0273470093050794,"CCBP"
"1233",2018-05-17,0.0225766298021813,"CCBP"
"1234",2018-05-18,0.0205315413134317,"CCBP"
"1235",2018-05-19,0.0201175049936236,"CCBP"
"1236",2018-05-20,0.0235032825179424,"CCBP"
"1237",2018-05-21,0.0200717996855928,"CCBP"
"1238",2018-05-22,0.018213117159008,"CCBP"
"1239",2018-05-23,NA,"CCBP"
"1240",2018-05-24,0.0160309127461662,"CCBP"
"1241",2018-05-25,0.0142519904630076,"CCBP"
"1242",2018-05-26,0.0141704378545606,"CCBP"
"1243",2018-05-27,0.0151427958783525,"CCBP"
"1244",2018-05-28,0.0144796208206511,"CCBP"
"1245",2018-05-29,0.0136040505079831,"CCBP"
"1246",2018-05-30,0.0134776887740157,"CCBP"
"1247",2018-05-31,0.0103096835997258,"CCBP"
"1248",2018-06-01,0.0103150606947883,"CCBP"
"1249",2018-06-02,0.0102299233562996,"CCBP"
"1250",2018-06-03,0.00884352901269945,"CCBP"
"1251",2018-06-04,0.0124766529098907,"CCBP"
"1252",2018-06-05,0.0164548070735888,"CCBP"
"1253",2018-06-06,0.0153847651561625,"CCBP"
"1254",2018-06-07,0.0134301911009641,"CCBP"
"1255",2018-06-08,0.011898615190678,"CCBP"
"1256",2018-06-09,0.0102084149760498,"CCBP"
"1257",2018-06-10,0.00906847082281169,"CCBP"
"1258",2018-06-11,0.00740425990098529,"CCBP"
"1259",2018-06-12,0.00654033996095264,"CCBP"
"1260",2018-06-13,0.00625087301009107,"CCBP"
"1261",2018-06-14,0.0066460894971807,"CCBP"
"1262",2018-06-15,0.00477217186791899,"CCBP"
"1263",2018-06-16,0.00485372447636606,"CCBP"
"1264",2018-06-17,0.00482146190599139,"CCBP"
"1265",2018-06-18,0.00530719282663216,"CCBP"
"1266",2018-06-19,0.00740694844851652,"CCBP"
"1267",2018-06-20,0.00567821238594079,"CCBP"
"1268",2018-06-21,0.00460458573847282,"CCBP"
"1269",2018-06-22,0.00396471142604199,"CCBP"
"1270",2018-06-23,0.003892120642699,"CCBP"
"1271",2018-06-24,0.00363222771468088,"CCBP"
"1272",2018-06-25,0.0096689131047846,"CCBP"
"1273",2018-06-26,0.00707984183221784,"CCBP"
"1274",2018-06-27,0.00501145259819775,"CCBP"
"1275",2018-06-28,0.015713664137482,"CCBP"
"1276",2018-06-29,0.0148004541593769,"CCBP"
"1277",2018-06-30,0.00941708581936014,"CCBP"
"1278",2018-07-01,0.0065242086757653,"CCBP"
"1279",2018-07-02,0.00480174589076243,"CCBP"
"1280",2018-07-03,0.00403461366185376,"CCBP"
"1281",2018-07-04,0.00456156897797327,"CCBP"
"1282",2018-07-05,0.00363670862723291,"CCBP"
"1283",2018-07-06,0.00335530731896501,"CCBP"
"1284",2018-07-07,0.00285882220819936,"CCBP"
"1285",2018-07-08,0.00235068672479841,"CCBP"
"1286",2018-07-09,0.00227361502890338,"CCBP"
"1287",2018-07-10,0.0020316457510934,"CCBP"
"1288",2018-07-11,0.0018353817813142,"CCBP"
"1289",2018-07-12,0.00176368718048161,"CCBP"
"1290",2018-07-13,0.00170364295228432,"CCBP"
"1291",2018-07-14,0.00146794695204719,"CCBP"
"1292",2018-07-15,0.00156473466317118,"CCBP"
"1293",2018-07-16,0.00159968578107707,"CCBP"
"1294",2018-07-17,0.00204688085377032,"CCBP"
"1295",2018-07-18,0.00255949724972331,"CCBP"
"1296",2018-07-19,0.0023623370974337,"CCBP"
"1297",2018-07-20,0.00238026074764185,"CCBP"
"1298",2018-07-21,0.00213291437476943,"CCBP"
"1299",2018-07-22,0.00236861037500655,"CCBP"
"1300",2018-07-23,0.0020441923062391,"CCBP"
"1301",2018-07-24,0.00154322628292141,"CCBP"
"1302",2018-07-25,0.00139445998619379,"CCBP"
"1303",2018-07-26,0.00235606381986085,"CCBP"
"1304",2018-07-27,0.00275934594954414,"CCBP"
"1305",2018-07-28,0.0024600209910681,"CCBP"
"1306",2018-07-29,0.00214277238238391,"CCBP"
"1307",2018-07-30,0.00163015598643092,"CCBP"
"1308",2018-07-31,0.00119640365139378,"CCBP"
"1309",2018-08-01,0.0008934939628761,"CCBP"
"1310",2018-08-02,0.00128691808494491,"CCBP"
"1311",2018-08-03,0.00153336827530693,"CCBP"
"1312",2018-08-04,0.001542330100411,"CCBP"
"1313",2018-08-05,0.00131918065531958,"CCBP"
"1314",2018-08-06,0.00115786780344626,"CCBP"
"1315",2018-08-07,0.0010772113775096,"CCBP"
"1316",2018-08-08,0.000981319848896018,"CCBP"
"1317",2018-08-09,0.00121074257156029,"CCBP"
"1318",2018-08-10,0.00108617320261367,"CCBP"
"1319",2018-08-11,0.00157817740082729,"CCBP"
"1320",2018-08-12,0.00253978123449435,"CCBP"
"1321",2018-08-13,0.00273066810921111,"CCBP"
"1322",2018-08-14,0.00329436690825732,"CCBP"
"1323",2018-08-15,0.00353902473359851,"CCBP"
"1324",2018-08-16,0.00294844045924009,"CCBP"
"1325",2018-08-17,0.00213470673979024,"CCBP"
"1326",2018-08-18,0.00303805871028082,"CCBP"
"1327",2018-08-19,0.00351662017083833,"CCBP"
"1328",2018-08-20,0.00283372909790795,"CCBP"
"1329",2018-08-21,0.00240804240546447,"CCBP"
"1330",2018-08-22,0.00781202294322063,"CCBP"
"1331",2018-08-23,0.00708073801472825,"CCBP"
"1332",2018-08-24,0.0040140014641144,"CCBP"
"1333",2018-08-25,0.00321191811729984,"CCBP"
"1334",2018-08-26,0.00292155498392787,"CCBP"
"1335",2018-08-27,0.00256308197976494,"CCBP"
"1336",2018-08-28,0.00239191112027714,"CCBP"
"1337",2018-08-29,0.00232828216203822,"CCBP"
"1338",2018-08-30,0.00214008383485269,"CCBP"
"1339",2018-08-31,0.00171618950743002,"CCBP"
"1340",2018-09-01,0.001566527028192,"CCBP"
"1341",2018-09-02,0.00159520486852503,"CCBP"
"1342",2018-09-03,0.00161850561379562,"CCBP"
"1343",2018-09-04,0.00161492088375399,"CCBP"
"1344",2018-09-05,0.00171977423747165,"CCBP"
"1345",2018-09-06,0.00191066111218841,"CCBP"
"1346",2018-09-07,0.00208272815418662,"CCBP"
"1347",2018-09-08,0.0019456122300943,"CCBP"
"1348",2018-09-09,0.00193844277001104,"CCBP"
"1349",2018-09-10,0.00208183197167621,"CCBP"
"1350",2018-09-11,0.00791777247944869,"CCBP"
"1351",2018-09-12,0.00521667839308102,"CCBP"
"1352",2018-09-13,0.00375052380605464,"CCBP"
"1353",2018-09-14,0.00317875936441477,"CCBP"
"1354",2018-09-15,0.00324597305269532,"CCBP"
"1355",2018-09-16,0.00305239763044734,"CCBP"
"1356",2018-09-17,0.0030353701627496,"CCBP"
"1357",2018-09-18,0.0722233485137261,"CCBP"
"1358",2018-09-19,0.0542495120849968,"CCBP"
"1359",2018-09-20,0.0340414926578221,"CCBP"
"1360",2018-09-21,0.0262429124522576,"CCBP"
"1361",2018-09-22,0.0195027237914841,"CCBP"
"1362",2018-09-23,0.015244960684539,"CCBP"
"1363",2018-09-24,0.0135565528349316,"CCBP"
"1364",2018-09-25,0.0163490575373608,"CCBP"
"1365",2018-09-26,0.0256801098357218,"CCBP"
"1366",2018-09-27,0.0325278403977442,"CCBP"
"1367",2018-09-28,0.0247194021845652,"CCBP"
"1368",2018-09-29,0.021447439839068,"CCBP"
"1369",2018-09-30,0.0179890715314062,"CCBP"
"1370",2018-10-01,0.0180697279573428,"CCBP"
"1371",2018-10-02,0.023792749468804,"CCBP"
"1372",2018-10-03,0.0308672142059594,"CCBP"
"1373",2018-10-04,0.0261111736232277,"CCBP"
"1374",2018-10-05,0.0234584733924221,"CCBP"
"1375",2018-10-06,0.0213210781051006,"CCBP"
"1376",2018-10-07,0.0203110804158715,"CCBP"
"1377",2018-10-08,0.0197653052670335,"CCBP"
"1378",2018-10-09,0.0203854635642354,"CCBP"
"1379",2018-10-10,0.0230014203121143,"CCBP"
"1380",2018-10-11,0.0374201007220577,"CCBP"
"1381",2018-10-12,0.0537781200845226,"CCBP"
"1382",2018-10-13,0.0373206244634025,"CCBP"
"1383",2018-10-14,0.0318386760472409,"CCBP"
"1384",2018-10-15,0.0287513272988877,"CCBP"
"1385",2018-10-16,0.0301475796501023,"CCBP"
"1386",2018-10-17,0.0287620814890126,"CCBP"
"1387",2018-10-18,0.0270790507344676,"CCBP"
"1388",2018-10-19,0.0257984059270956,"CCBP"
"1389",2018-10-20,0.0264472420646305,"CCBP"
"1390",2018-10-21,0.0260125935470829,"CCBP"
"1391",2018-10-22,0.0245634664277543,"CCBP"
"1392",2018-10-23,0.0252759315235281,"CCBP"
"1393",2018-10-24,0.0332313436684139,"CCBP"
"1394",2018-10-25,0.0314936457807341,"CCBP"
"1395",2018-10-26,0.0291035270254778,"CCBP"
"1396",2018-10-27,0.0603175638629648,"CCBP"
"1397",2018-10-28,0.0994744662901919,"CCBP"
"1398",2018-10-29,0.0779454738426768,"CCBP"
"1399",2018-10-30,0.0635554712730665,"CCBP"
"1400",2018-10-31,0.0513100334508608,"CCBP"
"1401",2018-11-01,0.0497919002782308,"CCBP"
"1402",2018-11-02,0.0537503384267,"CCBP"
"1403",2018-11-03,0.166473070768243,"CCBP"
"1404",2018-11-04,0.105729820212835,"CCBP"
"1405",2018-11-05,0.0795388336295628,"CCBP"
