Date,Discharge.m3s,PO4.ugL.OUT,NH4.ugL.OUT,NH4 Flux kg/day,Cl.mgL.OUT,NO3.mgL.OUT,NO3_flux_kg/day,SO4.mgL.OUT,Br.mgL.OUT,DOC.mgL.OUT,TDN.mgL.OUT,TDN Flux kg/day,DIN.mgL.OUT,DIN Flux kg/day,DON.mgL.OUT,DON Flux kg/day,TDP.mgL.OUT,PN.mgL.OUT,PN Flux kg/day,TN.mgL.OUT,TN Flux kg/day
6/28/16,0.052386117,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.969698593,0,0,0.435180899,1.969698593,NA,0.06921355,0.313271636,0.504394449,23.42158346
6/29/16,0.05351879,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,2.012286671,0,0,0.435180899,2.012286671,NA,0.06921355,0.320045076,0.504394449,23.92799607
6/30/16,0.051536612,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.937757535,0,0,0.435180899,1.937757535,NA,0.06921355,0.308191555,0.504394449,23.04177399
7/1/16,0.048988098,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.84193436,0,0,0.435180899,1.84193436,NA,0.06921355,0.292951313,0.504394449,21.90234561
7/2/16,0.049271267,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.852581379,0,0,0.435180899,1.852581379,NA,0.06921355,0.294644674,0.504394449,22.02894876
7/3/16,0.043324734,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.628993971,0,0,0.435180899,1.628993971,NA,0.06921355,0.259084109,0.504394449,19.37028253
7/4/16,0.036528698,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.373465505,0,0,0.435180899,1.373465505,NA,0.06921355,0.218443465,0.504394449,16.33180684
7/5/16,0.037378202,NA,0,0,194.66,0,0,2.07,NA,8.049581199,0.435180899,1.405406564,0,0,0.435180899,1.405406564,NA,0.06921355,0.223523545,0.504394449,16.7116163
7/6/16,0.046439585,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.631078482,0,0,0.406511456,1.631078482,NA,0.071010482,0.284921046,0.477521938,19.6567359
7/7/16,0.046156416,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.621132882,0,0,0.406511456,1.621132882,NA,0.071010482,0.283183722,0.477521938,19.53687775
7/8/16,0.04247523,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.491840075,0,0,0.406511456,1.491840075,NA,0.071010482,0.260598518,0.477521938,17.97872186
7/9/16,0.045023744,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.58135048,0,0,0.406511456,1.58135048,NA,0.071010482,0.276234429,0.477521938,19.05744517
7/10/16,0.054651462,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.919500897,0,0,0.406511456,1.919500897,NA,0.071010482,0.335303426,0.477521938,23.13262212
7/11/16,0.05181978,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.820044892,0,0,0.406511456,1.820044892,NA,0.071010482,0.317930191,0.477521938,21.93404067
7/12/16,0.04559008,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.601241681,0,0,0.406511456,1.601241681,NA,0.071010482,0.279709075,0.477521938,19.29716146
7/13/16,0.037095034,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.302873666,0,0,0.406511456,1.302873666,NA,0.071010482,0.227589372,0.477521938,15.70141709
7/14/16,0.032281175,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.133798457,0,0,0.406511456,1.133798457,NA,0.071010482,0.198054873,0.477521938,13.66382861
7/15/16,0.030582166,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,1.074124854,0,0,0.406511456,1.074124854,NA,0.071010482,0.187630933,0.477521938,12.94467974
7/16/16,0.023219792,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,0.815539241,0,0,0.406511456,0.815539241,NA,0.071010482,0.142460523,0.477521938,9.828367949
7/17/16,0.020104942,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,0.706137636,0,0,0.406511456,0.706137636,NA,0.071010482,0.123349965,0.477521938,8.509928346
7/18/16,0.023786129,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,0.835430442,0,0,0.406511456,0.835430442,NA,0.071010482,0.14593517,0.477521938,10.06808424
7/19/16,0.027467315,NA,0,0,200.75,0,0,2.26,NA,7.469042316,0.406511456,0.964723249,0,0,0.406511456,0.964723249,NA,0.071010482,0.168520375,0.477521938,11.62624013
7/20/16,0.02208712,NA,124.6033006,0.237783859,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.836937648,0.124603301,0.237783859,0.313968072,0.599153789,NA,0.19367682,0.36959873,0.632248193,12.37816951
7/21/16,0.019821774,NA,124.6033006,0.213395771,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.75109789,0.124603301,0.213395771,0.313968072,0.537702118,NA,0.19367682,0.331691168,0.632248193,11.10861366
7/22/16,0.018405933,NA,124.6033006,0.198153216,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.69744804,0.124603301,0.198153216,0.313968072,0.499294824,NA,0.19367682,0.307998941,0.632248193,10.31514126
7/23/16,0.015574251,NA,124.6033006,0.167668105,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.590148342,0.124603301,0.167668106,0.313968072,0.422480236,NA,0.19367682,0.260614489,0.632248193,8.728196447
7/24/16,0.015857419,NA,124.6033006,0.170716616,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.600878312,0.124603301,0.170716617,0.313968072,0.430161695,NA,0.19367682,0.265352934,0.632248193,8.886890927
7/25/16,0.015857419,NA,124.6033006,0.170716616,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.600878312,0.124603301,0.170716617,0.313968072,0.430161695,NA,0.19367682,0.265352934,0.632248193,8.886890927
7/26/16,0.011326728,NA,124.6033006,0.12194044,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.429198794,0.124603301,0.121940441,0.313968072,0.307258353,NA,0.19367682,0.18953781,0.632248193,6.347779234
7/27/16,0.011609896,NA,124.6033006,0.124988951,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.439928764,0.124603301,0.124988952,0.313968072,0.314939812,NA,0.19367682,0.194276255,0.632248193,6.506473715
7/28/16,0.011609896,NA,124.6033006,0.124988951,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.439928764,0.124603301,0.124988952,0.313968072,0.314939812,NA,0.19367682,0.194276255,0.632248193,6.506473715
7/29/16,0.011326728,NA,124.6033006,0.12194044,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.429198794,0.124603301,0.121940441,0.313968072,0.307258353,NA,0.19367682,0.18953781,0.632248193,6.347779234
7/30/16,0.011326728,NA,124.6033006,0.12194044,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.429198794,0.124603301,0.121940441,0.313968072,0.307258353,NA,0.19367682,0.18953781,0.632248193,6.347779234
7/31/16,0.029449493,NA,124.6033006,0.317045145,204.62,0,0,2.29,NA,7.274758387,0.438571373,1.115916864,0.124603301,0.317045146,0.313968072,0.798871719,NA,0.19367682,0.492798306,0.632248193,16.50422601
8/1/16,0.009627719,NA,124.6033006,0.103649374,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.364818975,0.124603301,0.103649375,0.313968072,0.2611696,NA,0.19367682,0.161107139,0.632248193,5.395612349
8/2/16,0.009061382,NA,124.6033006,0.097552352,204.62,0,0,2.29,NA,7.274758387,0.438571373,0.343359035,0.124603301,0.097552353,0.313968072,0.245806683,NA,0.19367682,0.151630248,0.632248193,5.078223387
8/3/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/4/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/5/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/6/16,0.010760392,NA,42.04677351,0.039090794,153.03,0.14,0.130157696,1.85,NA,6.630614646,0.582666487,0.541703769,0.182046774,0.169248491,0.400619713,0.372455278,NA,0.161262397,0.149925301,0.743928884,7.095601941
8/7/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/8/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/9/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/10/16,0.04559008,NA,42.04677351,0.165621523,153.03,0.14,0.551457608,1.85,NA,6.630614646,0.582666487,2.295113338,0.182046774,0.717079133,0.400619713,1.578034206,NA,0.161262397,0.635209827,0.743928884,30.06294506
8/11/16,0.009344551,NA,42.04677351,0.033947269,153.03,0.14,0.113031684,1.85,NA,6.630614646,0.582666487,0.470426958,0.182046774,0.146978953,0.400619713,0.323448005,NA,0.161262397,0.130198287,0.743928884,6.161970106
8/12/16,0.009061382,NA,42.04677351,0.032918563,153.03,0.14,0.109606481,1.85,NA,6.630614646,0.582666487,0.456171595,0.182046774,0.142525045,0.400619713,0.31364655,NA,0.161262397,0.126252885,0.743928884,5.97524374
8/13/16,0.01104356,NA,42.04677351,0.040119499,153.03,0.14,0.133582899,1.85,NA,6.630614646,0.582666487,0.555959132,0.182046774,0.173702399,0.400619713,0.382256733,NA,0.161262397,0.153870703,0.743928884,7.282328308
8/14/16,0.011609896,NA,42.04677351,0.042176909,153.03,0.14,0.140433304,1.85,NA,6.630614646,0.582666487,0.584469856,0.182046774,0.182610214,0.400619713,0.401859642,NA,0.161262397,0.161761509,0.743928884,7.655781041
8/15/16,0.008778214,NA,42.04677351,0.031889858,153.03,0.14,0.106181279,1.85,NA,6.630614646,0.582666487,0.441916233,0.182046774,0.138071137,0.400619713,0.303845095,NA,0.161262397,0.122307482,0.743928884,5.788517373
8/16/16,0.012742569,NA,42.04677351,0.04629173,153.03,0.14,0.154134114,1.85,NA,6.630614646,0.582666487,0.641491306,0.182046774,0.200425845,0.400619713,0.441065461,NA,0.161262397,0.177543119,0.743928884,8.402686509
8/17/16,0.009344551,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.321441919,0,0,0.398134993,0.321441919,NA,0.169647178,0.136967901,0.567782171,4.702945187
8/18/16,0.011326728,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.389626568,0,0,0.398134993,0.389626568,NA,0.169647178,0.166021698,0.567782171,5.700539621
8/19/16,0.012176233,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.418848561,0,0,0.398134993,0.418848561,NA,0.169647178,0.178473326,0.567782171,6.128080092
8/20/16,0.011326728,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.389626568,0,0,0.398134993,0.389626568,NA,0.169647178,0.166021698,0.567782171,5.700539621
8/21/16,0.012742569,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.438329889,0,0,0.398134993,0.438329889,NA,0.169647178,0.186774411,0.567782171,6.413107073
8/22/16,0.01415841,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.48703321,0,0,0.398134993,0.48703321,NA,0.169647178,0.207527123,0.567782171,7.125674526
8/23/16,0.007362373,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.253257269,0,0,0.398134993,0.253257269,NA,0.169647178,0.107914104,0.567782171,3.705350754
8/24/16,0.007079205,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.243516605,0,0,0.398134993,0.243516605,NA,0.169647178,0.103763561,0.567782171,3.562837263
8/25/16,0.008495046,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.292219926,0,0,0.398134993,0.292219926,NA,0.169647178,0.124516274,0.567782171,4.275404716
8/26/16,0.008211878,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.282479262,0,0,0.398134993,0.282479262,NA,0.169647178,0.120365731,0.567782171,4.132891225
8/27/16,0.005380196,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.18507262,0,0,0.398134993,0.18507262,NA,0.169647178,0.078860307,0.567782171,2.70775632
8/28/16,0.005380196,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.18507262,0,0,0.398134993,0.18507262,NA,0.169647178,0.078860307,0.567782171,2.70775632
8/29/16,0.005380196,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.18507262,0,0,0.398134993,0.18507262,NA,0.169647178,0.078860307,0.567782171,2.70775632
8/30/16,0.005380196,NA,0,0,194.71,0,0,2.59,NA,6.926666348,0.398134993,0.18507262,0,0,0.398134993,0.18507262,NA,0.169647178,0.078860307,0.567782171,2.70775632
8/31/16,0.005380196,NA,12.16706532,0.005655847,196.98,0.01,0.004648489,2.7,NA,6.883877625,0.401326027,0.186555968,0.022167065,0.010304336,0.379158962,0.176251632,NA,0.108595959,0.050480714,0.509921986,2.431820777
9/1/16,0.005380196,NA,12.16706532,0.005655847,196.98,0.01,0.004648489,2.7,NA,6.883877625,0.401326027,0.186555968,0.022167065,0.010304336,0.379158962,0.176251632,NA,0.108595959,0.050480714,0.509921986,2.431820777
9/2/16,0.005380196,NA,12.16706532,0.005655847,196.98,0.01,0.004648489,2.7,NA,6.883877625,0.401326027,0.186555968,0.022167065,0.010304336,0.379158962,0.176251632,NA,0.108595959,0.050480714,0.509921986,2.431820777
9/3/16,0.005097028,NA,12.16706532,0.005358171,196.98,0.01,0.004403832,2.7,NA,6.883877625,0.401326027,0.176737233,0.022167065,0.009762003,0.379158962,0.166975231,NA,0.108595959,0.047823834,0.509921986,2.30383021
9/4/16,0.003964355,NA,12.16706532,0.004167466,196.98,0.01,0.003425203,2.7,NA,6.883877625,0.401326027,0.137462293,0.022167065,0.007592669,0.379158962,0.129869624,NA,0.108595959,0.037196315,0.509921986,1.791867941
9/5/16,0.003964355,NA,12.16706532,0.004167466,196.98,0.01,0.003425203,2.7,NA,6.883877625,0.401326027,0.137462293,0.022167065,0.007592669,0.379158962,0.129869624,NA,0.108595959,0.037196315,0.509921986,1.791867941
9/6/16,0.006512869,NA,12.16706532,0.006846552,196.98,0.01,0.005627118,2.7,NA,6.883877625,0.401326027,0.225830909,0.022167065,0.01247367,0.379158962,0.213357239,NA,0.108595959,0.061108232,0.509921986,2.943783046
9/7/16,0.005097028,NA,12.16706532,0.005358171,196.98,0.01,0.004403832,2.7,NA,6.883877625,0.401326027,0.176737233,0.022167065,0.009762003,0.379158962,0.166975231,NA,0.108595959,0.047823834,0.509921986,2.30383021
9/8/16,0.003964355,NA,12.16706532,0.004167466,196.98,0.01,0.003425203,2.7,NA,6.883877625,0.401326027,0.137462293,0.022167065,0.007592669,0.379158962,0.129869624,NA,0.108595959,0.037196315,0.509921986,1.791867941
9/9/16,0.004247523,NA,12.16706532,0.004465142,196.98,0.01,0.00366986,2.7,NA,6.883877625,0.401326027,0.147281028,0.022167065,0.008135002,0.379158962,0.139146026,NA,0.108595959,0.039853195,0.509921986,1.919858508
9/10/16,0.003964355,NA,12.16706532,0.004167466,196.98,0.01,0.003425203,2.7,NA,6.883877625,0.401326027,0.137462293,0.022167065,0.007592669,0.379158962,0.129869624,NA,0.108595959,0.037196315,0.509921986,1.791867941
9/11/16,0.004247523,NA,12.16706532,0.004465142,196.98,0.01,0.00366986,2.7,NA,6.883877625,0.401326027,0.147281028,0.022167065,0.008135002,0.379158962,0.139146026,NA,0.108595959,0.039853195,0.509921986,1.919858508
9/12/16,0.004247523,NA,12.16706532,0.004465142,196.98,0.01,0.00366986,2.7,NA,6.883877625,0.401326027,0.147281028,0.022167065,0.008135002,0.379158962,0.139146026,NA,0.108595959,0.039853195,0.509921986,1.919858508
9/13/16,0.004247523,NA,12.16706532,0.004465142,196.98,0.01,0.00366986,2.7,NA,6.883877625,0.401326027,0.147281028,0.022167065,0.008135002,0.379158962,0.139146026,NA,0.108595959,0.039853195,0.509921986,1.919858508
9/14/16,0.00311485,NA,12.60972767,0.003393568,199.2,0.01,0.002691231,3.06,NA,7.021495408,0.422366905,0.113668672,0.022609728,0.006084799,0.399757177,0.107583873,NA,0,0,0,0
9/15/16,0.002831682,NA,12.60972767,0.003085062,199.2,0.01,0.002446573,3.06,NA,7.021495408,0.422366905,0.103335157,0.022609728,0.005531636,0.399757177,0.097803521,NA,0,0,0,0
9/16/16,0.002831682,NA,12.60972767,0.003085062,199.2,0.01,0.002446573,3.06,NA,7.021495408,0.422366905,0.103335157,0.022609728,0.005531636,0.399757177,0.097803521,NA,0,0,0,0
9/17/16,0.002831682,NA,12.60972767,0.003085062,199.2,0.01,0.002446573,3.06,NA,7.021495408,0.422366905,0.103335157,0.022609728,0.005531636,0.399757177,0.097803521,NA,0,0,0,0
9/18/16,0.003398018,NA,12.60972767,0.003702075,199.2,0.01,0.002935888,3.06,NA,7.021495408,0.422366905,0.124002188,0.022609728,0.006637963,0.399757177,0.117364225,NA,0,0,0,0
9/19/16,0.007645541,NA,12.60972767,0.008329668,199.2,0.01,0.006605748,3.06,NA,7.021495408,0.422366905,0.279004923,0.022609728,0.014935416,0.399757177,0.264069507,NA,0,0,0,0
9/20/16,0.003964355,NA,12.60972767,0.004319087,199.2,0.01,0.003425203,3.06,NA,7.021495408,0.422366905,0.144669219,0.022609728,0.00774429,0.399757177,0.13692493,NA,0,0,0,0
9/21/16,0.003398018,NA,12.60972767,0.003702075,199.2,0.01,0.002935888,3.06,NA,7.021495408,0.422366905,0.124002188,0.022609728,0.006637963,0.399757177,0.117364225,NA,0,0,0,0
9/22/16,0.00311485,NA,12.60972767,0.003393568,199.2,0.01,0.002691231,3.06,NA,7.021495408,0.422366905,0.113668672,0.022609728,0.006084799,0.399757177,0.107583873,NA,0,0,0,0
9/23/16,0.008778214,NA,12.60972767,0.009563693,199.2,0.01,0.007584377,3.06,NA,7.021495408,0.422366905,0.320338986,0.022609728,0.01714807,0.399757177,0.303190916,NA,0,0,0,0
9/24/16,0.016140587,NA,12.60972767,0.017584855,199.2,0.01,0.013945467,3.06,NA,7.021495408,0.422366905,0.589010393,0.022609728,0.031530323,0.399757177,0.557480071,NA,0,0,0,0
9/25/16,0.005380196,NA,12.60972767,0.005861618,199.2,0.01,0.004648489,3.06,NA,7.021495408,0.422366905,0.196336798,0.022609728,0.010510108,0.399757177,0.18582669,NA,0,0,0,0
9/26/16,0.004813859,NA,12.60972767,0.005244606,199.2,0.01,0.004159175,3.06,NA,7.021495408,0.422366905,0.175669766,0.022609728,0.00940378,0.399757177,0.166265986,NA,0,0,0,0
9/27/16,0.009627719,NA,12.60972767,0.010489212,199.2,0.01,0.008318349,3.06,NA,7.021495408,0.422366905,0.351339533,0.022609728,0.018807561,0.399757177,0.332531972,NA,0,0,0,0
9/28/16,0.002831682,NA,1.100506734,0.000269247,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.089733729,0.001100507,0.000269247,0.365672608,0.089464482,NA,0.10271198,0.025129238,0.469485095,1.178408958
9/29/16,0.001132673,NA,1.100506734,0.000107699,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.035893492,0.001100507,0.000107699,0.365672608,0.035785793,NA,0.10271198,0.010051695,0.469485095,0.471363583
9/30/16,0.000283168,NA,1.100506734,2.69247E-05,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.008973373,0.001100507,2.69247E-05,0.365672608,0.008946448,NA,0.10271198,0.002512924,0.469485095,0.117840896
10/1/16,0.009910887,NA,1.100506734,0.000942365,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.314068051,0.001100507,0.000942365,0.365672608,0.313125686,NA,0.10271198,0.087952334,0.469485095,4.124431352
10/2/16,0.002548514,NA,1.100506734,0.000242322,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.080760356,0.001100507,0.000242322,0.365672608,0.080518034,NA,0.10271198,0.022616314,0.469485095,1.060568062
10/3/16,0.001699009,NA,1.100506734,0.000161548,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.053840237,0.001100507,0.000161548,0.365672608,0.053678689,NA,0.10271198,0.015077543,0.469485095,0.707045375
10/4/16,0.001132673,NA,1.100506734,0.000107699,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.035893492,0.001100507,0.000107699,0.365672608,0.035785793,NA,0.10271198,0.010051695,0.469485095,0.471363583
10/5/16,0.000849505,NA,1.100506734,8.07741E-05,190.15,0,0,3.48,NA,6.410888774,0.366773115,0.026920119,0.001100507,8.07741E-05,0.365672608,0.026839345,NA,0.10271198,0.007538771,0.469485095,0.353522687
